date,total-rebounds-per-game-year,total-rebounds-per-game-last-3,total-rebounds-per-game-last-1,total-rebounds-per-game-home,total-rebounds-per-game-away,total-rebounds-per-game-last-year
2019-06-21,50.5,50.0,49.0,50.1,50.9,52.5
2019-06-22,50.5,50.0,49.0,50.1,50.9,52.5
2019-06-23,50.5,50.0,49.0,50.1,50.9,52.5
2019-06-24,50.5,50.0,49.0,50.1,50.9,52.5
2019-06-25,50.5,50.0,49.0,50.1,50.9,52.5
2019-06-26,50.5,50.0,49.0,50.1,50.9,52.5
2019-06-27,50.5,50.0,49.0,50.1,50.9,52.5
2019-06-28,50.5,50.0,49.0,50.1,50.9,52.5
2019-06-29,50.5,50.0,49.0,50.1,50.9,52.5
2019-06-30,50.5,50.0,49.0,50.1,50.9,52.5
2019-07-01,50.5,50.0,49.0,50.1,50.9,52.5
2019-07-02,50.5,50.0,49.0,50.1,50.9,52.5
2019-07-03,50.5,50.0,49.0,50.1,50.9,52.5
2019-07-04,50.5,50.0,49.0,50.1,50.9,52.5
2019-07-05,50.5,50.0,49.0,50.1,50.9,52.5
2019-07-06,50.5,50.0,49.0,50.1,50.9,52.5
2019-07-07,50.5,50.0,49.0,50.1,50.9,52.5
2019-07-08,50.5,50.0,49.0,50.1,50.9,52.5
2019-07-09,50.5,50.0,49.0,50.1,50.9,52.5
2019-07-10,50.5,50.0,49.0,50.1,50.9,52.5
2019-07-11,50.5,50.0,49.0,50.1,50.9,52.5
2019-07-12,50.5,50.0,49.0,50.1,50.9,52.5
2019-07-13,50.5,50.0,49.0,50.1,50.9,52.5
2019-07-14,50.5,50.0,49.0,50.1,50.9,52.5
2019-07-15,50.5,50.0,49.0,50.1,50.9,52.5
2019-07-16,50.5,50.0,49.0,50.1,50.9,52.5
2019-07-17,50.5,50.0,49.0,50.1,50.9,52.5
2019-07-18,50.5,50.0,49.0,50.1,50.9,52.5
2019-07-19,50.5,50.0,49.0,50.1,50.9,52.5
2019-07-20,50.5,50.0,49.0,50.1,50.9,52.5
2019-07-21,50.5,50.0,49.0,50.1,50.9,52.5
2019-07-22,50.5,50.0,49.0,50.1,50.9,52.5
2019-07-23,50.5,50.0,49.0,50.1,50.9,52.5
2019-07-24,50.5,50.0,49.0,50.1,50.9,52.5
2019-07-25,50.5,50.0,49.0,50.1,50.9,52.5
2019-07-26,50.5,50.0,49.0,50.1,50.9,52.5
2019-07-27,50.5,50.0,49.0,50.1,50.9,52.5
2019-07-28,50.5,50.0,49.0,50.1,50.9,52.5
2019-07-29,50.5,50.0,49.0,50.1,50.9,52.5
2019-07-30,50.5,50.0,49.0,50.1,50.9,52.5
2019-07-31,50.5,50.0,49.0,50.1,50.9,52.5
2019-08-01,50.5,50.0,49.0,50.1,50.9,52.5
2019-08-02,50.5,50.0,49.0,50.1,50.9,52.5
2019-08-03,50.5,50.0,49.0,50.1,50.9,52.5
2019-08-04,50.5,50.0,49.0,50.1,50.9,52.5
2019-08-05,50.5,50.0,49.0,50.1,50.9,52.5
2019-08-06,50.5,50.0,49.0,50.1,50.9,52.5
2019-08-07,50.5,50.0,49.0,50.1,50.9,52.5
2019-08-08,50.5,50.0,49.0,50.1,50.9,52.5
2019-08-09,50.5,50.0,49.0,50.1,50.9,52.5
2019-08-10,50.5,50.0,49.0,50.1,50.9,52.5
2019-08-11,50.5,50.0,49.0,50.1,50.9,52.5
2019-08-12,50.5,50.0,49.0,50.1,50.9,52.5
2019-08-13,50.5,50.0,49.0,50.1,50.9,52.5
2019-08-14,50.5,50.0,49.0,50.1,50.9,52.5
2019-08-15,50.5,50.0,49.0,50.1,50.9,52.5
2019-08-16,50.5,50.0,49.0,50.1,50.9,52.5
2019-08-17,50.5,50.0,49.0,50.1,50.9,52.5
2019-08-18,50.5,50.0,49.0,50.1,50.9,52.5
2019-08-19,50.5,50.0,49.0,50.1,50.9,52.5
2019-08-20,50.5,50.0,49.0,50.1,50.9,52.5
2019-08-21,50.5,50.0,49.0,50.1,50.9,52.5
2019-08-22,50.5,50.0,49.0,50.1,50.9,52.5
2019-08-23,50.5,50.0,49.0,50.1,50.9,52.5
2019-08-24,50.5,50.0,49.0,50.1,50.9,52.5
2019-08-25,50.5,50.0,49.0,50.1,50.9,52.5
2019-08-26,50.5,50.0,49.0,50.1,50.9,52.5
2019-08-27,50.5,50.0,49.0,50.1,50.9,52.5
2019-08-28,50.5,50.0,49.0,50.1,50.9,52.5
2019-08-29,50.5,50.0,49.0,50.1,50.9,52.5
2019-08-30,50.5,50.0,49.0,50.1,50.9,52.5
2019-08-31,50.5,50.0,49.0,50.1,50.9,52.5
2019-09-01,50.5,50.0,49.0,50.1,50.9,52.5
2019-09-02,50.5,50.0,49.0,50.1,50.9,52.5
2019-09-03,50.5,50.0,49.0,50.1,50.9,52.5
2019-09-04,50.5,50.0,49.0,50.1,50.9,52.5
2019-09-05,50.5,50.0,49.0,50.1,50.9,52.5
2019-09-06,50.5,50.0,49.0,50.1,50.9,52.5
2019-09-07,50.5,50.0,49.0,50.1,50.9,52.5
2019-09-08,50.5,50.0,49.0,50.1,50.9,52.5
2019-09-09,50.5,50.0,49.0,50.1,50.9,52.5
2019-09-10,50.5,50.0,49.0,50.1,50.9,52.5
2019-09-11,50.5,50.0,49.0,50.1,50.9,52.5
2019-09-12,50.5,50.0,49.0,50.1,50.9,52.5
2019-09-13,50.5,50.0,49.0,50.1,50.9,52.5
2019-09-14,50.5,50.0,49.0,50.1,50.9,52.5
2019-09-15,50.5,50.0,49.0,50.1,50.9,52.5
2019-09-16,50.5,50.0,49.0,50.1,50.9,52.5
2019-09-17,50.5,50.0,49.0,50.1,50.9,52.5
2019-09-18,50.5,50.0,49.0,50.1,50.9,52.5
2019-09-19,50.5,50.0,49.0,50.1,50.9,52.5
2019-09-20,50.5,50.0,49.0,50.1,50.9,52.5
2019-09-21,50.5,50.0,49.0,50.1,50.9,52.5
2019-09-22,50.5,50.0,49.0,50.1,50.9,52.5
2019-09-23,50.5,50.0,49.0,50.1,50.9,52.5
2019-09-24,50.5,50.0,49.0,50.1,50.9,52.5
2019-09-25,50.5,50.0,49.0,50.1,50.9,52.5
2019-09-26,50.5,50.0,49.0,50.1,50.9,52.5
2019-09-27,50.5,50.0,49.0,50.1,50.9,52.5
2019-09-28,50.5,50.0,49.0,50.1,50.9,52.5
2019-09-29,50.5,50.0,49.0,50.1,50.9,52.5
2019-09-30,50.5,50.0,49.0,50.1,50.9,52.5
2019-10-01,50.5,50.0,49.0,50.1,50.9,52.5
2019-10-02,50.5,50.0,49.0,50.1,50.9,52.5
2019-10-03,50.5,50.0,49.0,50.1,50.9,52.5
2019-10-04,50.5,50.0,49.0,50.1,50.9,52.5
2019-10-05,50.5,50.0,49.0,50.1,50.9,52.5
2019-10-06,50.5,50.0,49.0,50.1,50.9,52.5
2019-10-07,50.5,50.0,49.0,50.1,50.9,52.5
2019-10-08,50.5,50.0,49.0,50.1,50.9,52.5
2019-10-09,50.5,50.0,49.0,50.1,50.9,52.5
2019-10-10,50.5,50.0,49.0,50.1,50.9,52.5
2019-10-11,50.5,50.0,49.0,50.1,50.9,52.5
2019-10-12,50.5,50.0,49.0,50.1,50.9,52.5
2019-10-13,50.5,50.0,49.0,50.1,50.9,52.5
2019-10-14,50.5,50.0,49.0,50.1,50.9,52.5
2019-10-15,50.5,50.0,49.0,50.1,50.9,52.5
2019-10-16,50.5,50.0,49.0,50.1,50.9,52.5
2019-10-17,50.5,50.0,49.0,50.1,50.9,52.5
2019-10-18,50.5,50.0,49.0,50.1,50.9,52.5
2019-10-19,50.5,50.0,49.0,50.1,50.9,52.5
2019-10-20,50.5,50.0,49.0,50.1,50.9,52.5
2019-10-21,50.5,50.0,49.0,50.1,50.9,52.5
2019-10-22,--,--,--,--,--,50.5
2019-10-23,--,--,--,--,--,50.5
2019-10-24,58.0,58.0,58.0,--,58.0,50.5
2019-10-25,58.0,58.0,58.0,--,58.0,50.5
2019-10-26,57.5,57.5,57.0,--,57.5,50.5
2019-10-27,57.0,57.0,56.0,56.0,57.5,50.5
2019-10-28,57.0,57.0,56.0,56.0,57.5,50.5
2019-10-29,53.8,52.3,44.0,56.0,53.0,50.5
2019-10-30,53.8,52.3,44.0,56.0,53.0,50.5
2019-10-31,51.2,47.0,41.0,56.0,50.0,50.5
2019-11-01,51.2,47.0,41.0,56.0,50.0,50.5
2019-11-02,51.0,45.0,50.0,53.0,50.0,50.5
2019-11-03,51.0,45.0,50.0,53.0,50.0,50.5
2019-11-04,51.9,49.3,57.0,53.0,51.4,50.5
2019-11-05,51.9,49.3,57.0,53.0,51.4,50.5
2019-11-06,51.9,53.0,52.0,52.7,51.4,50.5
2019-11-07,52.0,54.0,53.0,52.7,51.7,50.5
2019-11-08,51.8,53.3,53.0,52.7,51.3,50.5
2019-11-09,51.8,53.3,53.0,52.7,51.3,50.5
2019-11-10,51.9,52.7,53.0,52.8,51.3,50.5
2019-11-11,51.9,52.7,53.0,52.8,51.3,50.5
2019-11-12,51.9,52.7,53.0,52.8,51.3,50.5
2019-11-13,52.5,54.7,58.0,53.8,51.3,50.5
2019-11-14,52.5,54.7,58.0,53.8,51.3,50.5
2019-11-15,52.6,55.0,54.0,53.8,51.7,50.5
2019-11-16,52.6,55.0,54.0,53.8,51.7,50.5
2019-11-17,53.6,59.3,66.0,55.8,51.7,50.5
2019-11-18,53.6,59.3,66.0,55.8,51.7,50.5
2019-11-19,53.8,58.7,56.0,55.9,51.7,50.5
2019-11-20,53.8,58.7,56.0,55.9,51.7,50.5
2019-11-21,54.8,63.7,69.0,57.5,51.7,50.5
2019-11-22,54.8,63.7,69.0,57.5,51.7,50.5
2019-11-23,54.1,56.3,44.0,56.0,51.7,50.5
2019-11-24,53.7,53.3,47.0,56.0,51.1,50.5
2019-11-25,53.7,53.3,47.0,56.0,51.1,50.5
2019-11-26,53.2,45.0,44.0,54.8,51.1,50.5
2019-11-27,53.2,45.0,44.0,54.8,51.1,50.5
2019-11-28,53.1,47.3,51.0,54.8,51.1,50.5
2019-11-29,53.1,47.3,51.0,54.8,51.1,50.5
2019-11-30,53.4,51.7,60.0,54.8,52.0,50.5
2019-12-01,53.4,51.7,60.0,54.8,52.0,50.5
2019-12-02,53.4,51.7,60.0,54.8,52.0,50.5
2019-12-03,52.8,50.7,41.0,54.8,51.0,50.5
2019-12-04,52.8,50.7,41.0,54.8,51.0,50.5
2019-12-05,53.0,53.0,58.0,55.1,51.0,50.5
2019-12-06,53.0,53.0,58.0,55.1,51.0,50.5
2019-12-07,52.5,46.3,40.0,53.8,51.0,50.5
2019-12-08,52.5,46.3,40.0,53.8,51.0,50.5
2019-12-09,52.2,48.0,46.0,53.8,50.6,50.5
2019-12-10,52.3,46.7,54.0,53.8,50.6,50.5
2019-12-11,52.3,46.7,54.0,53.8,50.6,50.5
2019-12-12,52.1,49.0,47.0,53.4,50.6,50.5
2019-12-13,52.1,49.0,47.0,53.4,50.6,50.5
2019-12-14,52.0,50.3,50.0,53.1,50.6,50.5
2019-12-15,52.0,50.0,53.0,53.1,50.6,50.5
2019-12-16,52.0,50.0,53.0,53.1,50.6,50.5
2019-12-17,51.5,46.7,37.0,53.1,49.5,50.5
2019-12-18,51.5,46.7,37.0,53.1,49.5,50.5
2019-12-19,51.8,49.7,59.0,53.1,50.2,50.5
2019-12-20,51.8,49.7,59.0,53.1,50.2,50.5
2019-12-21,51.8,49.7,59.0,53.1,50.2,50.5
2019-12-22,51.9,50.3,55.0,53.1,50.5,50.5
2019-12-23,51.9,50.3,55.0,53.1,50.5,50.5
2019-12-24,51.9,56.0,54.0,53.1,50.8,50.5
2019-12-25,51.9,56.0,54.0,53.1,50.8,50.5
2019-12-26,51.9,56.0,54.0,53.1,50.8,50.5
2019-12-27,51.9,56.0,54.0,53.1,50.8,50.5
2019-12-28,51.9,55.7,53.0,53.1,50.7,50.5
2019-12-29,52.1,55.3,58.0,53.4,50.7,50.5
2019-12-30,52.1,55.3,58.0,53.4,50.7,50.5
2019-12-31,52.0,53.3,49.0,53.2,50.7,50.5
2020-01-01,52.0,53.3,49.0,53.2,50.7,50.5
2020-01-02,52.0,53.3,49.0,53.2,50.7,50.5
2020-01-03,52.1,54.0,55.0,53.3,50.7,50.5
2020-01-04,52.1,54.0,55.0,53.3,50.7,50.5
2020-01-05,51.9,49.7,45.0,52.9,50.7,50.5
2020-01-06,51.9,49.7,45.0,52.9,50.7,50.5
2020-01-07,51.8,49.7,49.0,52.9,50.6,50.5
2020-01-08,51.8,49.7,49.0,52.9,50.6,50.5
2020-01-09,51.7,47.7,49.0,52.9,50.5,50.5
2020-01-10,51.7,47.7,49.0,52.9,50.5,50.5
2020-01-11,51.4,46.0,40.0,52.2,50.5,50.5
2020-01-12,51.2,43.7,42.0,52.2,50.1,50.5
2020-01-13,51.2,43.7,42.0,52.2,50.1,50.5
2020-01-14,51.1,42.7,46.0,52.2,49.9,50.5
2020-01-15,51.1,42.7,46.0,52.2,49.9,50.5
2020-01-16,51.0,46.0,50.0,52.1,49.9,50.5
2020-01-17,51.0,46.0,50.0,52.1,49.9,50.5
2020-01-18,50.9,47.3,46.0,52.1,49.7,50.5
2020-01-19,50.5,43.3,34.0,51.3,49.7,50.5
2020-01-20,50.5,43.3,34.0,51.3,49.7,50.5
2020-01-21,50.4,41.3,44.0,51.3,49.4,50.5
2020-01-22,50.4,41.3,44.0,51.3,49.4,50.5
2020-01-23,50.6,45.3,58.0,51.6,49.4,50.5
2020-01-24,50.6,45.3,58.0,51.6,49.4,50.5
2020-01-25,50.6,51.3,52.0,51.6,49.4,50.5
2020-01-26,50.5,51.3,44.0,51.6,49.2,50.5
2020-01-27,50.5,51.3,44.0,51.6,49.2,50.5
2020-01-28,50.5,49.7,53.0,51.7,49.2,50.5
2020-01-29,50.5,49.7,53.0,51.7,49.2,50.5
2020-01-30,50.3,45.0,38.0,51.7,48.7,50.5
2020-01-31,50.3,45.0,38.0,51.7,48.7,50.5
2020-02-01,50.1,44.7,43.0,51.7,48.5,50.5
2020-02-02,50.1,44.7,43.0,51.7,48.5,50.5
2020-02-03,50.1,44.0,51.0,51.7,48.6,50.5
2020-02-04,50.1,44.0,51.0,51.7,48.6,50.5
2020-02-05,50.1,44.0,51.0,51.7,48.6,50.5
2020-02-06,50.1,44.0,51.0,51.7,48.6,50.5
2020-02-07,50.1,48.0,50.0,51.6,48.6,50.5
2020-02-08,50.1,48.0,50.0,51.6,48.6,50.5
2020-02-09,50.1,48.0,50.0,51.6,48.6,50.5
2020-02-10,50.1,49.7,48.0,51.6,48.6,50.5
2020-02-11,50.1,49.7,48.0,51.6,48.6,50.5
2020-02-12,50.1,49.7,51.0,51.6,48.6,50.5
2020-02-13,50.1,49.7,51.0,51.6,48.6,50.5
2020-02-14,50.1,49.7,51.0,51.6,48.6,50.5
2020-02-15,50.1,49.7,51.0,51.6,48.6,50.5
2020-02-16,50.1,49.7,51.0,51.6,48.6,50.5
2020-02-17,50.1,49.7,51.0,51.6,48.6,50.5
2020-02-18,50.1,49.7,51.0,51.6,48.6,50.5
2020-02-19,50.1,49.7,51.0,51.6,48.6,50.5
2020-02-20,50.1,49.7,51.0,51.6,48.6,50.5
2020-02-21,50.1,49.7,50.0,51.6,48.6,50.5
2020-02-22,50.1,49.7,50.0,51.6,48.6,50.5
2020-02-23,50.1,50.0,49.0,51.5,48.6,50.5
2020-02-24,50.0,48.7,47.0,51.3,48.6,50.5
2020-02-25,50.0,48.7,47.0,51.3,48.6,50.5
2020-02-26,49.9,46.3,43.0,51.1,48.6,50.5
2020-02-27,49.9,46.3,43.0,51.1,48.6,50.5
2020-02-28,49.9,46.3,43.0,51.1,48.6,50.5
2020-02-29,49.9,46.3,43.0,51.1,48.6,50.5
2020-03-01,49.8,43.3,40.0,51.1,48.3,50.5
2020-03-02,49.8,43.3,40.0,51.1,48.3,50.5
2020-03-03,49.8,44.3,50.0,51.0,48.3,50.5
2020-03-04,49.8,44.3,50.0,51.0,48.3,50.5
2020-03-05,49.7,45.0,45.0,51.0,48.2,50.5
2020-03-06,49.7,45.0,45.0,51.0,48.2,50.5
2020-03-07,49.7,49.7,53.0,51.1,48.3,50.5
2020-03-08,49.7,49.7,53.0,51.1,48.3,50.5
2020-03-09,49.6,45.7,38.0,51.1,47.9,50.5
2020-03-10,49.6,45.7,38.0,51.1,47.9,50.5
2020-03-11,49.6,46.7,49.0,51.0,47.9,50.5
2020-03-12,49.5,46.7,49.0,51.0,47.9,50.5
2020-03-13,49.5,46.7,49.0,51.0,47.9,50.5
2020-03-14,49.5,46.7,49.0,51.0,47.9,50.5
2020-03-15,49.5,46.7,49.0,51.0,47.9,50.5
2020-03-16,49.5,46.7,49.0,51.0,47.9,50.5
2020-03-17,49.5,46.7,49.0,51.0,47.9,50.5
2020-03-18,49.5,46.7,49.0,51.0,47.9,50.5
2020-03-19,49.5,46.7,49.0,51.0,47.9,50.5
2020-03-20,49.5,46.7,49.0,51.0,47.9,50.5
2020-03-21,49.5,46.7,49.0,51.0,47.9,50.5
2020-03-22,49.5,46.7,49.0,51.0,47.9,50.5
2020-03-23,49.5,46.7,49.0,51.0,47.9,50.5
2020-03-24,49.5,46.7,49.0,51.0,47.9,50.5
2020-03-25,49.5,46.7,49.0,51.0,47.9,50.5
2020-03-26,49.5,46.7,49.0,51.0,47.9,50.5
2020-03-27,49.5,46.7,49.0,51.0,47.9,50.5
2020-03-28,49.5,46.7,49.0,51.0,47.9,50.5
2020-03-29,49.5,46.7,49.0,51.0,47.9,50.5
2020-03-30,49.5,46.7,49.0,51.0,47.9,50.5
2020-03-31,49.5,46.7,49.0,51.0,47.9,50.5
2020-04-01,49.5,46.7,49.0,51.0,47.9,50.5
2020-04-02,49.5,46.7,49.0,51.0,47.9,50.5
2020-04-03,49.5,46.7,49.0,51.0,47.9,50.5
2020-04-04,49.5,46.7,49.0,51.0,47.9,50.5
2020-04-05,49.5,46.7,49.0,51.0,47.9,50.5
2020-04-06,49.5,46.7,49.0,51.0,47.9,50.5
2020-04-07,49.5,46.7,49.0,51.0,47.9,50.5
2020-04-08,49.5,46.7,49.0,51.0,47.9,50.5
2020-04-09,49.5,46.7,49.0,51.0,47.9,50.5
2020-04-10,49.5,46.7,49.0,51.0,47.9,50.5
2020-04-11,49.5,46.7,49.0,51.0,47.9,50.5
2020-04-12,49.5,46.7,49.0,51.0,47.9,50.5
2020-04-13,49.5,46.7,49.0,51.0,47.9,50.5
2020-04-14,49.5,46.7,49.0,51.0,47.9,50.5
2020-04-15,49.5,46.7,49.0,51.0,47.9,50.5
2020-04-16,49.5,46.7,49.0,51.0,47.9,50.5
2020-04-17,49.5,46.7,49.0,51.0,47.9,50.5
2020-04-18,49.5,46.7,49.0,51.0,47.9,50.5
2020-04-19,49.5,46.7,49.0,51.0,47.9,50.5
2020-04-20,49.5,46.7,49.0,51.0,47.9,50.5
2020-04-21,49.5,46.7,49.0,51.0,47.9,50.5
2020-04-22,49.5,46.7,49.0,51.0,47.9,50.5
2020-04-23,49.5,46.7,49.0,51.0,47.9,50.5
2020-04-24,49.5,46.7,49.0,51.0,47.9,50.5
2020-04-25,49.5,46.7,49.0,51.0,47.9,50.5
2020-04-26,49.5,46.7,49.0,51.0,47.9,50.5
2020-04-27,49.5,46.7,49.0,51.0,47.9,50.5
2020-04-28,49.5,46.7,49.0,51.0,47.9,50.5
2020-04-29,49.5,46.7,49.0,51.0,47.9,50.5
2020-04-30,49.5,46.7,49.0,51.0,47.9,50.5
2020-05-01,49.5,46.7,49.0,51.0,47.9,50.5
2020-05-02,49.5,46.7,49.0,51.0,47.9,50.5
2020-05-03,49.5,46.7,49.0,51.0,47.9,50.5
2020-05-04,49.5,46.7,49.0,51.0,47.9,50.5
2020-05-05,49.5,46.7,49.0,51.0,47.9,50.5
2020-05-06,49.5,46.7,49.0,51.0,47.9,50.5
2020-05-07,49.5,46.7,49.0,51.0,47.9,50.5
2020-05-08,49.5,46.7,49.0,51.0,47.9,50.5
2020-05-09,49.5,46.7,49.0,51.0,47.9,50.5
2020-05-10,49.5,46.7,49.0,51.0,47.9,50.5
2020-05-11,49.5,46.7,49.0,51.0,47.9,50.5
2020-05-12,49.5,46.7,49.0,51.0,47.9,50.5
2020-05-13,49.5,46.7,49.0,51.0,47.9,50.5
2020-05-14,49.5,46.7,49.0,51.0,47.9,50.5
2020-05-15,49.5,46.7,49.0,51.0,47.9,50.5
2020-05-16,49.5,46.7,49.0,51.0,47.9,50.5
2020-05-17,49.5,46.7,49.0,51.0,47.9,50.5
2020-05-18,49.5,46.7,49.0,51.0,47.9,50.5
2020-05-19,49.5,46.7,49.0,51.0,47.9,50.5
2020-05-20,49.5,46.7,49.0,51.0,47.9,50.5
2020-05-21,49.5,46.7,49.0,51.0,47.9,50.5
2020-05-22,49.5,46.7,49.0,51.0,47.9,50.5
2020-05-23,49.5,46.7,49.0,51.0,47.9,50.5
2020-05-24,49.5,46.7,49.0,51.0,47.9,50.5
2020-05-25,49.5,46.7,49.0,51.0,47.9,50.5
2020-05-26,49.5,46.7,49.0,51.0,47.9,50.5
2020-05-27,49.5,46.7,49.0,51.0,47.9,50.5
2020-05-28,49.5,46.7,49.0,51.0,47.9,50.5
2020-05-29,49.5,46.7,49.0,51.0,47.9,50.5
2020-05-30,49.5,46.7,49.0,51.0,47.9,50.5
2020-05-31,49.5,46.7,49.0,51.0,47.9,50.5
2020-06-01,49.5,46.7,49.0,51.0,47.9,50.5
2020-06-02,49.5,46.7,49.0,51.0,47.9,50.5
2020-06-03,49.5,46.7,49.0,51.0,47.9,50.5
2020-06-04,49.5,46.7,49.0,51.0,47.9,50.5
2020-06-05,49.5,46.7,49.0,51.0,47.9,50.5
2020-06-06,49.5,46.7,49.0,51.0,47.9,50.5
2020-06-07,49.5,46.7,49.0,51.0,47.9,50.5
2020-06-08,49.5,46.7,49.0,51.0,47.9,50.5
2020-06-09,49.5,46.7,49.0,51.0,47.9,50.5
2020-06-10,49.5,46.7,49.0,51.0,47.9,50.5
2020-06-11,49.5,46.7,49.0,51.0,47.9,50.5
2020-06-12,49.5,46.7,49.0,51.0,47.9,50.5
2020-06-13,49.5,46.7,49.0,51.0,47.9,50.5
2020-06-14,49.5,46.7,49.0,51.0,47.9,50.5
2020-06-15,49.5,46.7,49.0,51.0,47.9,50.5
2020-06-16,49.5,46.7,49.0,51.0,47.9,50.5
2020-06-17,49.5,46.7,49.0,51.0,47.9,50.5
2020-06-18,49.5,46.7,49.0,51.0,47.9,50.5
2020-06-19,49.5,46.7,49.0,51.0,47.9,50.5
2020-06-20,49.5,46.7,49.0,51.0,47.9,50.5
2020-06-21,49.5,46.7,49.0,51.0,47.9,50.5
2020-06-22,49.5,46.7,49.0,51.0,47.9,50.5
2020-06-23,49.5,46.7,49.0,51.0,47.9,50.5
2020-06-24,49.5,46.7,49.0,51.0,47.9,50.5
2020-06-25,49.5,46.7,49.0,51.0,47.9,50.5
2020-06-26,49.5,46.7,49.0,51.0,47.9,50.5
2020-06-27,49.5,46.7,49.0,51.0,47.9,50.5
2020-06-28,49.5,46.7,49.0,51.0,47.9,50.5
2020-06-29,49.5,46.7,49.0,51.0,47.9,50.5
2020-06-30,49.5,46.7,49.0,51.0,47.9,50.5
2020-07-01,49.5,46.7,49.0,51.0,47.9,50.5
2020-07-02,49.5,46.7,49.0,51.0,47.9,50.5
2020-07-03,49.5,46.7,49.0,51.0,47.9,50.5
2020-07-04,49.5,46.7,49.0,51.0,47.9,50.5
2020-07-05,49.5,46.7,49.0,51.0,47.9,50.5
2020-07-06,49.5,46.7,49.0,51.0,47.9,50.5
2020-07-07,49.5,46.7,49.0,51.0,47.9,50.5
2020-07-08,49.5,46.7,49.0,51.0,47.9,50.5
2020-07-09,49.5,46.7,49.0,51.0,47.9,50.5
2020-07-10,49.5,46.7,49.0,51.0,47.9,50.5
2020-07-11,49.5,46.7,49.0,51.0,47.9,50.5
2020-07-12,49.5,46.7,49.0,51.0,47.9,50.5
2020-07-13,49.5,46.7,49.0,51.0,47.9,50.5
2020-07-14,49.5,46.7,49.0,51.0,47.9,50.5
2020-07-15,49.5,46.7,49.0,51.0,47.9,50.5
2020-07-16,49.5,46.7,49.0,51.0,47.9,50.5
2020-07-17,49.5,46.7,49.0,51.0,47.9,50.5
2020-07-18,49.5,46.7,49.0,51.0,47.9,50.5
2020-07-19,49.5,46.7,49.0,51.0,47.9,50.5
2020-07-20,49.5,46.7,49.0,51.0,47.9,50.5
2020-07-21,49.5,46.7,49.0,51.0,47.9,50.5
2020-07-22,49.5,46.7,49.0,51.0,47.9,50.5
2020-07-23,49.5,46.7,49.0,51.0,47.9,50.5
2020-07-24,49.5,46.7,49.0,51.0,47.9,50.5
2020-07-25,49.5,46.7,49.0,51.0,47.9,50.5
2020-07-26,49.5,46.7,49.0,51.0,47.9,50.5
2020-07-27,49.5,46.7,49.0,51.0,47.9,50.5
2020-07-28,49.5,46.7,49.0,51.0,47.9,50.5
2020-07-29,49.5,46.7,49.0,51.0,47.9,50.5
2020-07-30,49.5,46.7,49.0,51.0,47.9,50.5
2020-07-31,49.5,46.7,49.0,51.0,47.9,50.5
2020-08-01,49.5,46.7,49.0,51.0,47.9,50.5
2020-08-02,49.5,46.7,49.0,51.0,47.9,50.5
2020-08-03,49.5,46.7,49.0,51.0,47.9,50.5
2020-08-04,49.5,46.7,49.0,51.0,47.9,50.5
2020-08-05,49.5,46.7,49.0,51.0,47.9,50.5
2020-08-06,49.5,46.7,49.0,51.0,47.9,50.5
2020-08-07,49.5,46.7,49.0,51.0,47.9,50.5
2020-08-08,49.5,46.7,49.0,51.0,47.9,50.5
2020-08-09,49.5,46.7,49.0,51.0,47.9,50.5
2020-08-10,49.5,46.7,49.0,51.0,47.9,50.5
2020-08-11,49.5,46.7,49.0,51.0,47.9,50.5
2020-08-12,49.5,46.7,49.0,51.0,47.9,50.5
2020-08-13,49.5,46.7,49.0,51.0,47.9,50.5
2020-08-14,49.5,46.7,49.0,51.0,47.9,50.5
2020-08-15,49.5,46.7,49.0,51.0,47.9,50.5
2020-08-16,49.5,46.7,49.0,51.0,47.9,50.5
2020-08-17,49.5,46.7,49.0,51.0,47.9,50.5
2020-08-18,49.5,46.7,49.0,51.0,47.9,50.5
2020-08-19,49.5,46.7,49.0,51.0,47.9,50.5
2020-08-20,49.5,46.7,49.0,51.0,47.9,50.5
2020-08-21,49.5,46.7,49.0,51.0,47.9,50.5
2020-08-22,49.5,46.7,49.0,51.0,47.9,50.5
2020-08-23,49.5,46.7,49.0,51.0,47.9,50.5
2020-08-24,49.5,46.7,49.0,51.0,47.9,50.5
2020-08-25,49.5,46.7,49.0,51.0,47.9,50.5
2020-08-26,49.5,46.7,49.0,51.0,47.9,50.5
2020-08-27,49.5,46.7,49.0,51.0,47.9,50.5
2020-08-28,49.5,46.7,49.0,51.0,47.9,50.5
2020-08-29,49.5,46.7,49.0,51.0,47.9,50.5
2020-08-30,49.5,46.7,49.0,51.0,47.9,50.5
2020-08-31,49.5,46.7,49.0,51.0,47.9,50.5
2020-09-01,49.5,46.7,49.0,51.0,47.9,50.5
2020-09-02,49.5,46.7,49.0,51.0,47.9,50.5
2020-09-03,49.5,46.7,49.0,51.0,47.9,50.5
2020-09-04,49.5,46.7,49.0,51.0,47.9,50.5
2020-09-05,49.5,46.7,49.0,51.0,47.9,50.5
2020-09-06,49.5,46.7,49.0,51.0,47.9,50.5
2020-09-07,49.5,46.7,49.0,51.0,47.9,50.5
2020-09-08,49.5,46.7,49.0,51.0,47.9,50.5
2020-09-09,49.5,46.7,49.0,51.0,47.9,50.5
2020-09-10,49.5,46.7,49.0,51.0,47.9,50.5
2020-09-11,49.5,46.7,49.0,51.0,47.9,50.5
