date,win-pct-all-games-year,win-pct-all-games-last-3,win-pct-all-games-last-1,win-pct-all-games-home,win-pct-all-games-away,win-pct-all-games-last-year
2016-09-09,0.512,1.000,1.000,0.634,0.390,0.596
2016-09-10,0.512,1.000,1.000,0.634,0.390,0.596
2016-09-11,0.512,1.000,1.000,0.634,0.390,0.596
2016-09-12,0.512,1.000,1.000,0.634,0.390,0.596
2016-09-13,0.512,1.000,1.000,0.634,0.390,0.596
2016-09-14,0.512,1.000,1.000,0.634,0.390,0.596
2016-09-15,0.512,1.000,1.000,0.634,0.390,0.596
2016-09-16,0.512,1.000,1.000,0.634,0.390,0.596
2016-09-17,0.512,1.000,1.000,0.634,0.390,0.596
2016-09-18,0.512,1.000,1.000,0.634,0.390,0.596
2016-09-19,0.512,1.000,1.000,0.634,0.390,0.596
2016-09-20,0.512,1.000,1.000,0.634,0.390,0.596
2016-09-21,0.512,1.000,1.000,0.634,0.390,0.596
2016-09-22,0.512,1.000,1.000,0.634,0.390,0.596
2016-09-23,0.512,1.000,1.000,0.634,0.390,0.596
2016-09-24,0.512,1.000,1.000,0.634,0.390,0.596
2016-09-25,0.512,1.000,1.000,0.634,0.390,0.596
2016-09-26,0.512,1.000,1.000,0.634,0.390,0.596
2016-09-27,0.512,1.000,1.000,0.634,0.390,0.596
2016-09-28,0.512,1.000,1.000,0.634,0.390,0.596
2016-09-29,0.512,1.000,1.000,0.634,0.390,0.596
2016-09-30,0.512,1.000,1.000,0.634,0.390,0.596
2016-10-01,0.512,1.000,1.000,0.634,0.390,0.596
2016-10-02,0.512,1.000,1.000,0.634,0.390,0.596
2016-10-03,0.512,1.000,1.000,0.634,0.390,0.596
2016-10-04,0.512,1.000,1.000,0.634,0.390,0.596
2016-10-05,0.512,1.000,1.000,0.634,0.390,0.596
2016-10-06,0.512,1.000,1.000,0.634,0.390,0.596
2016-10-07,0.512,1.000,1.000,0.634,0.390,0.596
2016-10-08,0.512,1.000,1.000,0.634,0.390,0.596
2016-10-09,0.512,1.000,1.000,0.634,0.390,0.596
2016-10-10,0.512,1.000,1.000,0.634,0.390,0.596
2016-10-11,0.512,1.000,1.000,0.634,0.390,0.596
2016-10-12,0.512,1.000,1.000,0.634,0.390,0.596
2016-10-13,0.512,1.000,1.000,0.634,0.390,0.596
2016-10-14,0.512,1.000,1.000,0.634,0.390,0.596
2016-10-15,0.512,1.000,1.000,0.634,0.390,0.596
2016-10-16,0.512,1.000,1.000,0.634,0.390,0.596
2016-10-17,0.512,1.000,1.000,0.634,0.390,0.596
2016-10-18,0.512,1.000,1.000,0.634,0.390,0.596
2016-10-19,0.512,1.000,1.000,0.634,0.390,0.596
2016-10-20,0.512,1.000,1.000,0.634,0.390,0.596
2016-10-21,0.512,1.000,1.000,0.634,0.390,0.596
2016-10-22,0.512,1.000,1.000,0.634,0.390,0.596
2016-10-23,0.512,1.000,1.000,0.634,0.390,0.596
2016-10-24,0.512,1.000,1.000,0.634,0.390,0.596
2016-10-25,--,--,--,--,--,0.512
2016-10-26,--,--,--,--,--,0.512
2016-10-27,--,--,--,--,--,0.512
2016-10-28,1.000,1.000,1.000,1.000,--,0.512
2016-10-29,1.000,1.000,1.000,1.000,--,0.512
2016-10-30,1.000,1.000,1.000,1.000,--,0.512
2016-10-31,1.000,1.000,1.000,1.000,--,0.512
2016-11-01,1.000,1.000,1.000,1.000,1.000,0.512
2016-11-02,1.000,1.000,1.000,1.000,1.000,0.512
2016-11-03,0.750,0.667,0.000,1.000,0.500,0.512
2016-11-04,0.750,0.667,0.000,1.000,0.500,0.512
2016-11-05,0.600,0.333,0.000,0.667,0.500,0.512
2016-11-06,0.500,0.000,0.000,0.667,0.333,0.512
2016-11-07,0.500,0.000,0.000,0.667,0.333,0.512
2016-11-08,0.571,0.333,1.000,0.750,0.333,0.512
2016-11-09,0.571,0.333,1.000,0.750,0.333,0.512
2016-11-10,0.500,0.333,0.000,0.750,0.250,0.512
2016-11-11,0.556,0.667,1.000,0.750,0.400,0.512
2016-11-12,0.556,0.667,1.000,0.750,0.400,0.512
2016-11-13,0.600,0.667,1.000,0.800,0.400,0.512
2016-11-14,0.600,0.667,1.000,0.800,0.400,0.512
2016-11-15,0.600,0.667,1.000,0.800,0.400,0.512
2016-11-16,0.636,1.000,1.000,0.800,0.500,0.512
2016-11-17,0.636,1.000,1.000,0.800,0.500,0.512
2016-11-18,0.667,1.000,1.000,0.800,0.571,0.512
2016-11-19,0.667,1.000,1.000,0.800,0.571,0.512
2016-11-20,0.615,0.667,0.000,0.800,0.500,0.512
2016-11-21,0.643,0.667,1.000,0.800,0.556,0.512
2016-11-22,0.643,0.667,1.000,0.800,0.556,0.512
2016-11-23,0.600,0.333,0.000,0.800,0.500,0.512
2016-11-24,0.600,0.333,0.000,0.800,0.500,0.512
2016-11-25,0.600,0.333,0.000,0.800,0.500,0.512
2016-11-26,0.625,0.667,1.000,0.800,0.545,0.512
2016-11-27,0.625,0.667,1.000,0.800,0.545,0.512
2016-11-28,0.625,0.667,1.000,0.800,0.545,0.512
2016-11-29,0.625,0.667,1.000,0.800,0.545,0.512
2016-11-30,0.625,0.667,1.000,0.800,0.545,0.512
2016-12-01,0.588,0.333,0.000,0.667,0.545,0.512
2016-12-02,0.588,0.333,0.000,0.667,0.545,0.512
2016-12-03,0.611,0.667,1.000,0.714,0.545,0.512
2016-12-04,0.579,0.333,0.000,0.714,0.500,0.512
2016-12-05,0.579,0.333,0.000,0.714,0.500,0.512
2016-12-06,0.550,0.333,0.000,0.625,0.500,0.512
2016-12-07,0.524,0.000,0.000,0.625,0.462,0.512
2016-12-08,0.524,0.000,0.000,0.625,0.462,0.512
2016-12-09,0.545,0.333,1.000,0.667,0.462,0.512
2016-12-10,0.545,0.333,1.000,0.667,0.462,0.512
2016-12-11,0.565,0.667,1.000,0.700,0.462,0.512
2016-12-12,0.565,0.667,1.000,0.700,0.462,0.512
2016-12-13,0.565,0.667,1.000,0.700,0.462,0.512
2016-12-14,0.542,0.667,0.000,0.636,0.462,0.512
2016-12-15,0.542,0.667,0.000,0.636,0.462,0.512
2016-12-16,0.520,0.333,0.000,0.636,0.429,0.512
2016-12-17,0.500,0.000,0.000,0.583,0.429,0.512
2016-12-18,0.500,0.000,0.000,0.583,0.429,0.512
2016-12-19,0.500,0.000,0.000,0.583,0.429,0.512
2016-12-20,0.518,0.333,1.000,0.615,0.429,0.512
2016-12-21,0.518,0.333,1.000,0.615,0.429,0.512
2016-12-22,0.500,0.333,0.000,0.571,0.429,0.512
2016-12-23,0.500,0.333,0.000,0.571,0.429,0.512
2016-12-24,0.483,0.333,0.000,0.571,0.400,0.512
2016-12-25,0.483,0.333,0.000,0.571,0.400,0.512
2016-12-26,0.467,0.000,0.000,0.571,0.375,0.512
2016-12-27,0.484,0.333,1.000,0.600,0.375,0.512
2016-12-28,0.484,0.333,1.000,0.600,0.375,0.512
2016-12-29,0.500,0.667,1.000,0.625,0.375,0.512
2016-12-30,0.500,0.667,1.000,0.625,0.375,0.512
2016-12-31,0.485,0.667,0.000,0.625,0.353,0.512
2017-01-01,0.471,0.333,0.000,0.588,0.353,0.512
2017-01-02,0.471,0.333,0.000,0.588,0.353,0.512
2017-01-03,0.486,0.333,1.000,0.611,0.353,0.512
2017-01-04,0.486,0.333,1.000,0.611,0.353,0.512
2017-01-05,0.500,0.667,1.000,0.611,0.389,0.512
2017-01-06,0.500,0.667,1.000,0.611,0.389,0.512
2017-01-07,0.500,0.667,1.000,0.611,0.389,0.512
2017-01-08,0.513,1.000,1.000,0.632,0.389,0.512
2017-01-09,0.513,1.000,1.000,0.632,0.389,0.512
2017-01-10,0.500,0.667,0.000,0.600,0.389,0.512
2017-01-11,0.487,0.333,0.000,0.600,0.368,0.512
2017-01-12,0.487,0.333,0.000,0.600,0.368,0.512
2017-01-13,0.475,0.000,0.000,0.600,0.350,0.512
2017-01-14,0.475,0.000,0.000,0.600,0.350,0.512
2017-01-15,0.488,0.333,1.000,0.619,0.350,0.512
2017-01-16,0.500,0.667,1.000,0.619,0.381,0.512
2017-01-17,0.500,0.667,1.000,0.619,0.381,0.512
2017-01-18,0.488,0.667,0.000,0.591,0.381,0.512
2017-01-19,0.488,0.667,0.000,0.591,0.381,0.512
2017-01-20,0.488,0.667,0.000,0.591,0.381,0.512
2017-01-21,0.477,0.333,0.000,0.591,0.364,0.512
2017-01-22,0.489,0.333,1.000,0.609,0.364,0.512
2017-01-23,0.489,0.333,1.000,0.609,0.364,0.512
2017-01-24,0.489,0.333,1.000,0.609,0.364,0.512
2017-01-25,0.500,0.667,1.000,0.609,0.391,0.512
2017-01-26,0.489,0.667,0.000,0.583,0.391,0.512
2017-01-27,0.489,0.667,0.000,0.583,0.391,0.512
2017-01-28,0.479,0.333,0.000,0.560,0.391,0.512
2017-01-29,0.479,0.333,0.000,0.560,0.391,0.512
2017-01-30,0.490,0.333,1.000,0.577,0.391,0.512
2017-01-31,0.490,0.333,1.000,0.577,0.391,0.512
2017-02-01,0.490,0.333,1.000,0.577,0.391,0.512
2017-02-02,0.500,0.667,1.000,0.577,0.417,0.512
2017-02-03,0.500,0.667,1.000,0.577,0.417,0.512
2017-02-04,0.490,0.667,0.000,0.577,0.400,0.512
2017-02-05,0.490,0.667,0.000,0.577,0.400,0.512
2017-02-06,0.490,0.667,0.000,0.577,0.400,0.512
2017-02-07,0.500,0.667,1.000,0.577,0.423,0.512
2017-02-08,0.500,0.667,1.000,0.577,0.423,0.512
2017-02-09,0.491,0.333,0.000,0.577,0.407,0.512
2017-02-10,0.491,0.333,0.000,0.577,0.407,0.512
2017-02-11,0.481,0.333,0.000,0.577,0.393,0.512
2017-02-12,0.481,0.333,0.000,0.577,0.393,0.512
2017-02-13,0.473,0.000,0.000,0.577,0.379,0.512
2017-02-14,0.473,0.000,0.000,0.577,0.379,0.512
2017-02-15,0.482,0.333,1.000,0.593,0.379,0.512
2017-02-16,0.482,0.333,1.000,0.593,0.379,0.512
2017-02-17,0.491,0.667,1.000,0.607,0.379,0.512
2017-02-18,0.491,0.667,1.000,0.607,0.379,0.512
2017-02-19,0.491,0.667,1.000,0.607,0.379,0.512
2017-02-20,0.491,0.667,1.000,0.607,0.379,0.512
2017-02-21,0.491,0.667,1.000,0.607,0.379,0.512
2017-02-22,0.491,0.667,1.000,0.607,0.379,0.512
2017-02-23,0.491,0.667,1.000,0.607,0.379,0.512
2017-02-24,0.491,0.667,1.000,0.607,0.379,0.512
2017-02-25,0.500,1.000,1.000,0.621,0.379,0.512
2017-02-26,0.508,1.000,1.000,0.621,0.400,0.512
2017-02-27,0.508,1.000,1.000,0.621,0.400,0.512
2017-02-28,0.508,1.000,1.000,0.621,0.400,0.512
2017-03-01,0.500,0.667,0.000,0.600,0.400,0.512
2017-03-02,0.500,0.667,0.000,0.600,0.400,0.512
2017-03-03,0.508,0.667,1.000,0.613,0.400,0.512
2017-03-04,0.508,0.667,1.000,0.613,0.400,0.512
2017-03-05,0.500,0.333,0.000,0.594,0.400,0.512
2017-03-06,0.500,0.333,0.000,0.594,0.400,0.512
2017-03-07,0.492,0.333,0.000,0.594,0.387,0.512
2017-03-08,0.492,0.333,0.000,0.594,0.387,0.512
2017-03-09,0.484,0.000,0.000,0.594,0.375,0.512
2017-03-10,0.484,0.000,0.000,0.594,0.375,0.512
2017-03-11,0.477,0.000,0.000,0.576,0.375,0.512
2017-03-12,0.477,0.000,0.000,0.576,0.375,0.512
2017-03-13,0.470,0.000,0.000,0.576,0.364,0.512
2017-03-14,0.478,0.333,1.000,0.576,0.382,0.512
2017-03-15,0.478,0.333,1.000,0.576,0.382,0.512
2017-03-16,0.471,0.333,0.000,0.559,0.382,0.512
2017-03-17,0.471,0.333,0.000,0.559,0.382,0.512
2017-03-18,0.464,0.333,0.000,0.559,0.371,0.512
2017-03-19,0.471,0.333,1.000,0.571,0.371,0.512
2017-03-20,0.471,0.333,1.000,0.571,0.371,0.512
2017-03-21,0.471,0.333,1.000,0.571,0.371,0.512
2017-03-22,0.465,0.333,0.000,0.571,0.361,0.512
2017-03-23,0.472,0.667,1.000,0.583,0.361,0.512
2017-03-24,0.472,0.667,1.000,0.583,0.361,0.512
2017-03-25,0.466,0.333,0.000,0.568,0.361,0.512
2017-03-26,0.466,0.333,0.000,0.568,0.361,0.512
2017-03-27,0.473,0.667,1.000,0.568,0.378,0.512
2017-03-28,0.473,0.667,1.000,0.568,0.378,0.512
2017-03-29,0.473,0.667,1.000,0.568,0.378,0.512
2017-03-30,0.473,0.667,1.000,0.568,0.378,0.512
2017-03-31,0.480,0.667,1.000,0.579,0.378,0.512
2017-04-01,0.480,0.667,1.000,0.579,0.378,0.512
2017-04-02,0.487,1.000,1.000,0.590,0.378,0.512
2017-04-03,0.493,1.000,1.000,0.590,0.395,0.512
2017-04-04,0.493,1.000,1.000,0.590,0.395,0.512
2017-04-05,0.487,0.667,0.000,0.590,0.385,0.512
2017-04-06,0.487,0.667,0.000,0.590,0.385,0.512
2017-04-07,0.494,0.667,1.000,0.590,0.400,0.512
2017-04-08,0.494,0.667,1.000,0.590,0.400,0.512
2017-04-09,0.487,0.333,0.000,0.590,0.390,0.512
2017-04-10,0.487,0.333,0.000,0.590,0.390,0.512
2017-04-11,0.494,0.667,1.000,0.600,0.390,0.512
2017-04-12,0.494,0.667,1.000,0.600,0.390,0.512
2017-04-13,0.500,0.667,1.000,0.610,0.390,0.512
2017-04-14,0.500,0.667,1.000,0.610,0.390,0.512
2017-04-15,0.500,0.667,1.000,0.610,0.390,0.512
2017-04-16,0.500,0.667,1.000,0.610,0.390,0.512
2017-04-17,0.506,1.000,1.000,0.610,0.405,0.512
2017-04-18,0.506,1.000,1.000,0.610,0.405,0.512
2017-04-19,0.512,1.000,1.000,0.610,0.419,0.512
2017-04-20,0.512,1.000,1.000,0.610,0.419,0.512
2017-04-21,0.512,1.000,1.000,0.610,0.419,0.512
2017-04-22,0.506,0.667,0.000,0.595,0.419,0.512
2017-04-23,0.506,0.667,0.000,0.595,0.419,0.512
2017-04-24,0.500,0.333,0.000,0.581,0.419,0.512
2017-04-25,0.500,0.333,0.000,0.581,0.419,0.512
2017-04-26,0.500,0.333,0.000,0.581,0.419,0.512
2017-04-27,0.494,0.000,0.000,0.581,0.409,0.512
2017-04-28,0.494,0.000,0.000,0.581,0.409,0.512
2017-04-29,0.489,0.000,0.000,0.568,0.409,0.512
2017-04-30,0.489,0.000,0.000,0.568,0.409,0.512
2017-05-01,0.489,0.000,0.000,0.568,0.409,0.512
2017-05-02,0.489,0.000,0.000,0.568,0.409,0.512
2017-05-03,0.489,0.000,0.000,0.568,0.409,0.512
2017-05-04,0.489,0.000,0.000,0.568,0.409,0.512
2017-05-05,0.489,0.000,0.000,0.568,0.409,0.512
2017-05-06,0.489,0.000,0.000,0.568,0.409,0.512
2017-05-07,0.489,0.000,0.000,0.568,0.409,0.512
2017-05-08,0.489,0.000,0.000,0.568,0.409,0.512
2017-05-09,0.489,0.000,0.000,0.568,0.409,0.512
2017-05-10,0.489,0.000,0.000,0.568,0.409,0.512
2017-05-11,0.489,0.000,0.000,0.568,0.409,0.512
2017-05-12,0.489,0.000,0.000,0.568,0.409,0.512
2017-05-13,0.489,0.000,0.000,0.568,0.409,0.512
2017-05-14,0.489,0.000,0.000,0.568,0.409,0.512
2017-05-15,0.489,0.000,0.000,0.568,0.409,0.512
2017-05-16,0.489,0.000,0.000,0.568,0.409,0.512
2017-05-17,0.489,0.000,0.000,0.568,0.409,0.512
2017-05-18,0.489,0.000,0.000,0.568,0.409,0.512
2017-05-19,0.489,0.000,0.000,0.568,0.409,0.512
2017-05-20,0.489,0.000,0.000,0.568,0.409,0.512
2017-05-21,0.489,0.000,0.000,0.568,0.409,0.512
2017-05-22,0.489,0.000,0.000,0.568,0.409,0.512
2017-05-23,0.489,0.000,0.000,0.568,0.409,0.512
2017-05-24,0.489,0.000,0.000,0.568,0.409,0.512
2017-05-25,0.489,0.000,0.000,0.568,0.409,0.512
2017-05-26,0.489,0.000,0.000,0.568,0.409,0.512
2017-05-27,0.489,0.000,0.000,0.568,0.409,0.512
2017-05-28,0.489,0.000,0.000,0.568,0.409,0.512
2017-05-29,0.489,0.000,0.000,0.568,0.409,0.512
2017-05-30,0.489,0.000,0.000,0.568,0.409,0.512
2017-05-31,0.489,0.000,0.000,0.568,0.409,0.512
2017-06-01,0.489,0.000,0.000,0.568,0.409,0.512
2017-06-02,0.489,0.000,0.000,0.568,0.409,0.512
2017-06-03,0.489,0.000,0.000,0.568,0.409,0.512
2017-06-04,0.489,0.000,0.000,0.568,0.409,0.512
2017-06-05,0.489,0.000,0.000,0.568,0.409,0.512
2017-06-06,0.489,0.000,0.000,0.568,0.409,0.512
2017-06-07,0.489,0.000,0.000,0.568,0.409,0.512
2017-06-08,0.489,0.000,0.000,0.568,0.409,0.512
2017-06-09,0.489,0.000,0.000,0.568,0.409,0.512
2017-06-10,0.489,0.000,0.000,0.568,0.409,0.512
2017-06-11,0.489,0.000,0.000,0.568,0.409,0.512
2017-06-12,0.489,0.000,0.000,0.568,0.409,0.512
2017-06-13,0.489,0.000,0.000,0.568,0.409,0.512
2017-06-14,0.489,0.000,0.000,0.568,0.409,0.512
2017-06-15,0.489,0.000,0.000,0.568,0.409,0.512
2017-06-16,0.489,0.000,0.000,0.568,0.409,0.512
2017-06-17,0.489,0.000,0.000,0.568,0.409,0.512
2017-06-18,0.489,0.000,0.000,0.568,0.409,0.512
2017-06-19,0.489,0.000,0.000,0.568,0.409,0.512
2017-06-20,0.489,0.000,0.000,0.568,0.409,0.512
2017-06-21,0.489,0.000,0.000,0.568,0.409,0.512
2017-06-22,0.489,0.000,0.000,0.568,0.409,0.512
2017-06-23,0.489,0.000,0.000,0.568,0.409,0.512
2017-06-24,0.489,0.000,0.000,0.568,0.409,0.512
2017-06-25,0.489,0.000,0.000,0.568,0.409,0.512
2017-06-26,0.489,0.000,0.000,0.568,0.409,0.512
2017-06-27,0.489,0.000,0.000,0.568,0.409,0.512
2017-06-28,0.489,0.000,0.000,0.568,0.409,0.512
2017-06-29,0.489,0.000,0.000,0.568,0.409,0.512
2017-06-30,0.489,0.000,0.000,0.568,0.409,0.512
2017-07-01,0.489,0.000,0.000,0.568,0.409,0.512
2017-07-02,0.489,0.000,0.000,0.568,0.409,0.512
2017-07-03,0.489,0.000,0.000,0.568,0.409,0.512
2017-07-04,0.489,0.000,0.000,0.568,0.409,0.512
2017-07-05,0.489,0.000,0.000,0.568,0.409,0.512
2017-07-06,0.489,0.000,0.000,0.568,0.409,0.512
2017-07-07,0.489,0.000,0.000,0.568,0.409,0.512
2017-07-08,0.489,0.000,0.000,0.568,0.409,0.512
2017-07-09,0.489,0.000,0.000,0.568,0.409,0.512
2017-07-10,0.489,0.000,0.000,0.568,0.409,0.512
2017-07-11,0.489,0.000,0.000,0.568,0.409,0.512
2017-07-12,0.489,0.000,0.000,0.568,0.409,0.512
2017-07-13,0.489,0.000,0.000,0.568,0.409,0.512
2017-07-14,0.489,0.000,0.000,0.568,0.409,0.512
2017-07-15,0.489,0.000,0.000,0.568,0.409,0.512
2017-07-16,0.489,0.000,0.000,0.568,0.409,0.512
2017-07-17,0.489,0.000,0.000,0.568,0.409,0.512
2017-07-18,0.489,0.000,0.000,0.568,0.409,0.512
2017-07-19,0.489,0.000,0.000,0.568,0.409,0.512
2017-07-20,0.489,0.000,0.000,0.568,0.409,0.512
2017-07-21,0.489,0.000,0.000,0.568,0.409,0.512
2017-07-22,0.489,0.000,0.000,0.568,0.409,0.512
2017-07-23,0.489,0.000,0.000,0.568,0.409,0.512
2017-07-24,0.489,0.000,0.000,0.568,0.409,0.512
2017-07-25,0.489,0.000,0.000,0.568,0.409,0.512
2017-07-26,0.489,0.000,0.000,0.568,0.409,0.512
2017-07-27,0.489,0.000,0.000,0.568,0.409,0.512
2017-07-28,0.489,0.000,0.000,0.568,0.409,0.512
2017-07-29,0.489,0.000,0.000,0.568,0.409,0.512
2017-07-30,0.489,0.000,0.000,0.568,0.409,0.512
2017-07-31,0.489,0.000,0.000,0.568,0.409,0.512
2017-08-01,0.489,0.000,0.000,0.568,0.409,0.512
2017-08-02,0.489,0.000,0.000,0.568,0.409,0.512
2017-08-03,0.489,0.000,0.000,0.568,0.409,0.512
2017-08-04,0.489,0.000,0.000,0.568,0.409,0.512
2017-08-05,0.489,0.000,0.000,0.568,0.409,0.512
2017-08-06,0.489,0.000,0.000,0.568,0.409,0.512
2017-08-07,0.489,0.000,0.000,0.568,0.409,0.512
2017-08-08,0.489,0.000,0.000,0.568,0.409,0.512
2017-08-09,0.489,0.000,0.000,0.568,0.409,0.512
2017-08-10,0.489,0.000,0.000,0.568,0.409,0.512
2017-08-11,0.489,0.000,0.000,0.568,0.409,0.512
2017-08-12,0.489,0.000,0.000,0.568,0.409,0.512
2017-08-13,0.489,0.000,0.000,0.568,0.409,0.512
2017-08-14,0.489,0.000,0.000,0.568,0.409,0.512
2017-08-15,0.489,0.000,0.000,0.568,0.409,0.512
2017-08-16,0.489,0.000,0.000,0.568,0.409,0.512
2017-08-17,0.489,0.000,0.000,0.568,0.409,0.512
2017-08-18,0.489,0.000,0.000,0.568,0.409,0.512
2017-08-19,0.489,0.000,0.000,0.568,0.409,0.512
2017-08-20,0.489,0.000,0.000,0.568,0.409,0.512
2017-08-21,0.489,0.000,0.000,0.568,0.409,0.512
2017-08-22,0.489,0.000,0.000,0.568,0.409,0.512
2017-08-23,0.489,0.000,0.000,0.568,0.409,0.512
2017-08-24,0.489,0.000,0.000,0.568,0.409,0.512
2017-08-25,0.489,0.000,0.000,0.568,0.409,0.512
2017-08-26,0.489,0.000,0.000,0.568,0.409,0.512
2017-08-27,0.489,0.000,0.000,0.568,0.409,0.512
2017-08-28,0.489,0.000,0.000,0.568,0.409,0.512
2017-08-29,0.489,0.000,0.000,0.568,0.409,0.512
2017-08-30,0.489,0.000,0.000,0.568,0.409,0.512
2017-08-31,0.489,0.000,0.000,0.568,0.409,0.512
2017-09-01,0.489,0.000,0.000,0.568,0.409,0.512
2017-09-02,0.489,0.000,0.000,0.568,0.409,0.512
2017-09-03,0.489,0.000,0.000,0.568,0.409,0.512
2017-09-04,0.489,0.000,0.000,0.568,0.409,0.512
2017-09-05,0.489,0.000,0.000,0.568,0.409,0.512
2017-09-06,0.489,0.000,0.000,0.568,0.409,0.512
2017-09-07,0.489,0.000,0.000,0.568,0.409,0.512
2017-09-08,0.489,0.000,0.000,0.568,0.409,0.512
2017-09-09,0.489,0.000,0.000,0.568,0.409,0.512
2017-09-10,0.489,0.000,0.000,0.568,0.409,0.512
2017-09-11,0.489,0.000,0.000,0.568,0.409,0.512
2017-09-12,0.489,0.000,0.000,0.568,0.409,0.512
2017-09-13,0.489,0.000,0.000,0.568,0.409,0.512
2017-09-14,0.489,0.000,0.000,0.568,0.409,0.512
2017-09-15,0.489,0.000,0.000,0.568,0.409,0.512
2017-09-16,0.489,0.000,0.000,0.568,0.409,0.512
2017-09-17,0.489,0.000,0.000,0.568,0.409,0.512
2017-09-18,0.489,0.000,0.000,0.568,0.409,0.512
2017-09-19,0.489,0.000,0.000,0.568,0.409,0.512
2017-09-20,0.489,0.000,0.000,0.568,0.409,0.512
2017-09-21,0.489,0.000,0.000,0.568,0.409,0.512
2017-09-22,0.489,0.000,0.000,0.568,0.409,0.512
2017-09-23,0.489,0.000,0.000,0.568,0.409,0.512
2017-09-24,0.489,0.000,0.000,0.568,0.409,0.512
2017-09-25,0.489,0.000,0.000,0.568,0.409,0.512
2017-09-26,0.489,0.000,0.000,0.568,0.409,0.512
2017-09-27,0.489,0.000,0.000,0.568,0.409,0.512
2017-09-28,0.489,0.000,0.000,0.568,0.409,0.512
2017-09-29,0.489,0.000,0.000,0.568,0.409,0.512
2017-09-30,0.489,0.000,0.000,0.568,0.409,0.512
2017-10-01,0.489,0.000,0.000,0.568,0.409,0.512
2017-10-02,0.489,0.000,0.000,0.568,0.409,0.512
2017-10-03,0.489,0.000,0.000,0.568,0.409,0.512
2017-10-04,0.489,0.000,0.000,0.568,0.409,0.512
2017-10-05,0.489,0.000,0.000,0.568,0.409,0.512
2017-10-06,0.489,0.000,0.000,0.568,0.409,0.512
2017-10-07,0.489,0.000,0.000,0.568,0.409,0.512
2017-10-08,0.489,0.000,0.000,0.568,0.409,0.512
2017-10-09,0.489,0.000,0.000,0.568,0.409,0.512
2017-10-10,0.489,0.000,0.000,0.568,0.409,0.512
2017-10-11,0.489,0.000,0.000,0.568,0.409,0.512
2017-10-12,0.489,0.000,0.000,0.568,0.409,0.512
2017-10-13,0.489,0.000,0.000,0.568,0.409,0.512
2017-10-14,0.489,0.000,0.000,0.568,0.409,0.512
2017-10-15,0.489,0.000,0.000,0.568,0.409,0.512
2017-10-16,0.489,0.000,0.000,0.568,0.409,0.512
2017-10-17,--,--,--,--,--,0.489
2017-10-18,--,--,--,--,--,0.489
2017-10-19,--,--,--,--,--,0.489
2017-10-20,0.000,0.000,0.000,--,0.000,0.489
2017-10-21,0.000,0.000,0.000,--,0.000,0.489
2017-10-22,0.000,0.000,0.000,0.000,0.000,0.489
2017-10-23,0.000,0.000,0.000,0.000,0.000,0.489
2017-10-24,0.000,0.000,0.000,0.000,0.000,0.489
2017-10-25,0.000,0.000,0.000,0.000,0.000,0.489
2017-10-26,0.000,0.000,0.000,0.000,0.000,0.489
2017-10-27,0.250,0.333,1.000,0.500,0.000,0.489
2017-10-28,0.250,0.333,1.000,0.500,0.000,0.489
2017-10-29,0.200,0.333,0.000,0.333,0.000,0.489
2017-10-30,0.200,0.333,0.000,0.333,0.000,0.489
2017-10-31,0.200,0.333,0.000,0.333,0.000,0.489
2017-11-01,0.200,0.333,0.000,0.333,0.000,0.489
2017-11-02,0.167,0.333,0.000,0.333,0.000,0.489
2017-11-03,0.167,0.333,0.000,0.333,0.000,0.489
2017-11-04,0.286,0.333,1.000,0.333,0.250,0.489
2017-11-05,0.250,0.333,0.000,0.250,0.250,0.489
2017-11-06,0.250,0.333,0.000,0.250,0.250,0.489
2017-11-07,0.250,0.333,0.000,0.250,0.250,0.489
2017-11-08,0.222,0.333,0.000,0.250,0.200,0.489
2017-11-09,0.222,0.333,0.000,0.250,0.200,0.489
2017-11-10,0.222,0.333,0.000,0.250,0.200,0.489
2017-11-11,0.200,0.000,0.000,0.200,0.200,0.489
2017-11-12,0.182,0.000,0.000,0.200,0.167,0.489
2017-11-13,0.182,0.000,0.000,0.200,0.167,0.489
2017-11-14,0.182,0.000,0.000,0.200,0.167,0.489
2017-11-15,0.182,0.000,0.000,0.200,0.167,0.489
2017-11-16,0.167,0.000,0.000,0.200,0.143,0.489
2017-11-17,0.167,0.000,0.000,0.200,0.143,0.489
2017-11-18,0.231,0.333,1.000,0.333,0.143,0.489
2017-11-19,0.231,0.333,1.000,0.333,0.143,0.489
2017-11-20,0.214,0.333,0.000,0.333,0.125,0.489
2017-11-21,0.214,0.333,0.000,0.333,0.125,0.489
2017-11-22,0.200,0.333,0.000,0.333,0.111,0.489
2017-11-23,0.188,0.000,0.000,0.333,0.100,0.489
2017-11-24,0.188,0.000,0.000,0.333,0.100,0.489
2017-11-25,0.176,0.000,0.000,0.333,0.091,0.489
2017-11-26,0.176,0.000,0.000,0.333,0.091,0.489
2017-11-27,0.167,0.000,0.000,0.286,0.091,0.489
2017-11-28,0.167,0.000,0.000,0.286,0.091,0.489
2017-11-29,0.158,0.000,0.000,0.250,0.091,0.489
2017-11-30,0.158,0.000,0.000,0.250,0.091,0.489
2017-12-01,0.150,0.000,0.000,0.250,0.083,0.489
2017-12-02,0.143,0.000,0.000,0.222,0.083,0.489
2017-12-03,0.143,0.000,0.000,0.222,0.083,0.489
